province,city,tel,name,district,origin_address,qq,shop_url,img_tel,source,address,source_url
云南省,昆明市,5505740533,好运来花坊(朵朵花店),,岔街1号花卉市场内,,http://www.huawa.com/shop/390925,http://www.huawa.com/phone/2D-zV9F3Q-ikUrBac38DKQ917Q9iALSpcer,huawa.com,岔街1号花卉市场内,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6351.html
河南省,商丘市,15993434757,鲜花店,民权县,绿洲路与园林路交叉口西南,327335252,http://www.huawa.com/shop/361741,http://www.huawa.com/phone/ruc.9ZrvSXMOBa0bLsusBXRLnRXMmEZVPfa,huawa.com,绿洲路与园林路交叉口西南,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6350.html
,,13861404535,王三盆景花卉,,阜建路38号附近,,http://www.huawa.com/shop/345613,http://www.huawa.com/phone/1AURiOMRhLCxyKS6w1-ggjMMJdLCBuK4N-_,huawa.com,阜建路38号附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6349.html
辽宁省,抚顺市,13541303733,晓凤鲜花大世界,新抚区,雷锋小学东门南走100米马路东,924236725,http://www.huawa.com/shop/391948,http://www.huawa.com/phone/lqpk4Y4nxcmjpqbw8SWlKEX2nlYkpCXvXWl,huawa.com,雷锋小学东门南走100米马路东,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6348.html
广东省,揭阳市,15302512229,挖冰(兰花店),普宁市,流沙赤华北路兰花广场正东面,,http://www.huawa.com/shop/368396,http://www.huawa.com/phone/pov4Kjts-ifeMTrW87qonFhw9o7h_iHUmaK,huawa.com,流沙赤华北路兰花广场正东面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6347.html
浙江省,温州市,15165765225,四妹花屋,,松桥路58号,,http://www.huawa.com/shop/414220,http://www.huawa.com/phone/ahyg_ufxClediSZwbKbhiAuP1ElumNZrfrZ,huawa.com,松桥路58号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6346.html
山西省,阳泉市,1333353950,满庭芳花艺,城区,桃南东路196号,,http://www.huawa.com/shop/336908,http://www.huawa.com/phone/M-R_y9BYfIDG14BobgMeJw7hUeHTmzw3ssv,huawa.com,桃南东路196号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6345.html
广东省,珠海市,13543078638,丽莎花坊,香洲区,,,http://www.huawa.com/shop/366352,http://www.huawa.com/phone/PsXI7knqEPSHUHdbVJIPMX6iHSHTHoIeWZX,huawa.com,,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6360.html
江西省,赣州市,15216143556,怡尚花坊,章贡区,水南镇于都路245号(友邦大药房旁),1172568395,http://www.huawa.com/shop/356368,http://www.huawa.com/phone/LiQTxNlAkuKQUtaQ27MiGEtM1QuJAkuar6K,huawa.com,水南镇于都路245号(友邦大药房旁),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6359.html
江苏省,连云港市,13515683363,江南花坊,,海昌南路钟声幼儿园南20米,89147260,http://www.huawa.com/shop/345104,http://www.huawa.com/phone/padM8Tut6VJc7vjOpTGp6p4Sut-U5k_i5XV,huawa.com,海昌南路钟声幼儿园南20米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6358.html
江苏省,苏州市,13951121952,木兰花艺空间,吴江区,浦北路200号,,http://www.huawa.com/shop/376335,http://www.huawa.com/phone/yP65t35Bkx0qCyJvimyvKt15otvz6izJam1,huawa.com,浦北路200号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6357.html
安徽省,亳州市,15255925189,简爱花艺,谯城区,南门口利辛路169号（胖伟饭店往西60米）,295935826,http://www.huawa.com/shop/352783,http://www.huawa.com/phone/AkX.n3fVvOgcKKQMOLlXb3eV7MhcKOShnSa,huawa.com,南门口利辛路169号（胖伟饭店往西60米）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6356.html
江苏省,南京市,15996427511,玫瑰花店,江宁区,禄口大街蓝天路7号,260047184,http://www.huawa.com/shop/342799,http://www.huawa.com/phone/3DRR2-PSj8vxv3wqtIx4Dh69fKh8fBs3Lu8,huawa.com,禄口大街蓝天路7号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6355.html
河南省,南阳市,13243158750,香益花盟(时尚花艺),,渚阳大街北128号附近,,http://www.huawa.com/shop/386574,http://www.huawa.com/phone/tgeXQpxmQYcPQsRZRtASPnRSZRZ5cnUscdg,huawa.com,渚阳大街北128号附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6354.html
广东省,珠海市,13525672155,梦花坊鲜花,香洲区,粤海东路1150号银都酒店一号,344756210,http://www.huawa.com/shop/366350,http://www.huawa.com/phone/O7TjlFjis3OWcLkIQyOzxCiis6N2BcMljUB,huawa.com,粤海东路1150号银都酒店一号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6353.html
陕西省,西安市,18691651122,雨樱花卉,雁塔区,子午大道雁锦花卉建新路21号,47003339,http://www.huawa.com/shop/405267,http://www.huawa.com/phone/esYvPjXuLVWIQg83XFgccThXuKUmM3JgybU,huawa.com,子午大道雁锦花卉建新路21号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6368.html
湖北省,荆门市,13807260422,玫瑰花坊,东宝区,新安里市场15号(竹园路),529321151,http://www.huawa.com/shop/387090,http://www.huawa.com/phone/l2qBpNkmgLoJHBeoU3lK1IjrGQNnJX6ejYG,huawa.com,新安里市场15号(竹园路),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6367.html
山东省,菏泽市,13553051144,金林鲜花,牡丹区,青年路1115号附近(三角花园北移动通信30米路东),845937199,http://www.huawa.com/shop/359954,http://www.huawa.com/phone/qyCOnDJKWA4eZuS5tkqSCqBpya2_IiUvtxz,huawa.com,青年路1115号附近(三角花园北移动通信30米路东),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6366.html
江苏省,南京市,15550634675,禄口花店,江宁区,禄口街道蓝天路5号,472545347,http://www.huawa.com/shop/342802,http://www.huawa.com/phone/mexdSYe2_jNZFmfSLne9SWO2-jN1Ml.qWIa,huawa.com,禄口街道蓝天路5号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6365.html
重庆市,县,13996637522,名美鲜花店,城口县,葛城镇东大街17号,2335668017,http://www.huawa.com/shop/369937,http://www.huawa.com/phone/4vAlVh39_kndyNriUe4PQl29N_jnNCPp9Yt,huawa.com,葛城镇东大街17号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6364.html
山东省,济宁市,13345159300,吉祥花卉,曲阜市,长春中路42号,401285252,http://www.huawa.com/shop/358673,http://www.huawa.com/phone/8HYQ9DZdlNHE0Pdxy28nQ8CJZJpOXM0NI1B,huawa.com,长春中路42号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6363.html
黑龙江省,哈尔滨市,15046516593,勿忘我鲜花,阿城区,民权大街140号,2438993523,http://www.huawa.com/shop/341521,http://www.huawa.com/phone/wEJTUB3Gq_y5ju5fTxE1cTAHOn_SJsPsUji,huawa.com,民权大街140号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6362.html
江苏省,无锡市,13961688792,萍萍鲜花坊,江阴市,金凤中路比德文旁,918313508,http://www.huawa.com/shop/388624,http://www.huawa.com/phone/sGDsYty4ormvzQ7kidnsmTZry4ssmLZ5_h2,huawa.com,金凤中路比德文旁,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6361.html
山东省,烟台市,13750954555,鼎喜鲜花礼仪,海阳市,虎山街城北车站北200米路西,1612543508,http://www.huawa.com/shop/358164,http://www.huawa.com/phone/7DDzz_GKzLDCqNI7k78jL292W0LDWfoND_z,huawa.com,虎山街城北车站北200米路西,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6373.html
江苏省,常州市,13775162520,Queen,金坛区,东门大街，好德烧鸡公正对面,844480070,http://www.huawa.com/shop/344084,http://www.huawa.com/phone/Vz0lyTmuzAlNdFuhX6VRT8VlufCktxAscbJ,huawa.com,东门大街，好德烧鸡公正对面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6372.html
湖北省,恩施土家族苗族自治州,13517139506,温心花坊(天天鲜花店),,龙船大道/清源大道路口133号,,http://www.huawa.com/shop/387347,http://www.huawa.com/phone/lxDqg2BziV1sxQ92XZlRDc15hfh0cRJ8Rbo,huawa.com,龙船大道/清源大道路口133号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6371.html
贵州省,遵义市,13017407955,爱心花房,桐梓县,其他人民路顺利电器旁,,http://www.huawa.com/shop/372243,http://www.huawa.com/phone/5_sOP79yi0xuS6vQqYX5fYL6dqe0hSQ56un,huawa.com,其他人民路顺利电器旁,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6370.html
湖北省,武汉市,18623146220,花途多肉生活馆,武昌区,植物园路东湖生态旅游风景区东头村1号（武汉植物园正门旁50米）,1062511406,http://www.huawa.com/shop/362259,http://www.huawa.com/phone/sn1KhUy5sI0DqecsrdTuX5RxZ4I0KmXqmhi,huawa.com,植物园路东湖生态旅游风景区东头村1号（武汉植物园正门旁50米）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6369.html
山东省,淄博市,1396436600,阳光花艺,张店区,柳泉路224甲5号(近华光路),582385618,http://www.huawa.com/shop/357643,http://www.huawa.com/phone/fmVAZPjYr7TbILemVDm1pQiIf9SrcCeRZCS,huawa.com,柳泉路224甲5号(近华光路),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6344.html
黑龙江省,齐齐哈尔市,13254521100,天翔花鸟鱼鲜花店,碾子山区,华兴街与富强路交叉口西北100米,,http://www.huawa.com/shop/341771,http://www.huawa.com/phone/KpgizUew3VuU_kaY1bCpAnXdgzTtkkRYgfR,huawa.com,华兴街与富强路交叉口西北100米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6343.html
湖北省,鄂州市,15527455839,绿植天地,华容区,聚贤路16号,972522397,http://www.huawa.com/shop/387082,http://www.huawa.com/phone/eIBAP0Q_GvLw_39X5uJBPxPf-wLAbx_St99,huawa.com,聚贤路16号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6342.html
四川省,自贡市,15892236910,锦尚鲜花(海秀花屋),自流井区,汇东文化路10号,598481836,http://www.huawa.com/shop/370442,http://www.huawa.com/phone/FOe__HNU6UMOsU9JsGOkqDFdE5UsqtzTIN7,huawa.com,汇东文化路10号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6341.html
山东省,济南市,15678652321,花笺花店,市中区,中海国际社区环宇城南门A2区3号楼商铺3-1-107,252194475,http://www.huawa.com/shop/357130,http://www.huawa.com/phone/aw4GCugpzW8dfoPeYe9cg8EuQzXc_sRdziM,huawa.com,中海国际社区环宇城南门A2区3号楼商铺3-1-107,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6340.html
黑龙江省,齐齐哈尔市,3535223555,珺琳鲜花店,建华区,商干校2号楼门市6号,453546412,http://www.huawa.com/shop/341770,http://www.huawa.com/phone/49C_j7-Cm3x4wbpkbf4dOh6Oyk2hEgLqvfu,huawa.com,商干校2号楼门市6号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6339.html
贵州省,贵阳市,18585170313,牵手花艺,观山湖区,龙瑞路9号,973772630,http://www.huawa.com/shop/384265,http://www.huawa.com/phone/H9Ovxz9CoKpqutrGq2YJta0y9urJpyuFl6n,huawa.com,龙瑞路9号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6338.html
山东省,日照市,18600339897,迪梦花语,五莲县,其他解放路132号,1816271033,http://www.huawa.com/shop/359177,http://www.huawa.com/phone/-LI6Z0K7ZwnCm1t0kA7AUy6vYfx3ev1o4pz,huawa.com,其他解放路132号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6337.html
湖南省,郴州市,15973560469,七朵金花花坊,,便江镇戴家西街20、22、24、26号,,http://www.huawa.com/shop/411406,http://www.huawa.com/phone/h86mMy07-ZzubgjpmXjbsKOyb6dyunhjkqm,huawa.com,便江镇戴家西街20、22、24、26号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6352.html
重庆市,市辖区,13500380939,祥瑞鲜花行,渝北区,龙湖花市247号附14号,376156090,http://www.huawa.com/shop/396046,http://www.huawa.com/phone/QpVtFlXuHjTY2MepNFQJVAj9HiLiT4KekRU,huawa.com,龙湖花市247号附14号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6351.html
湖北省,孝感市,13507299367,追星族花店,汉川市,欢乐街人民医院门面,2513337544,http://www.huawa.com/shop/363277,http://www.huawa.com/phone/TDFP9-DMkMHI3RWC1mTjF4L9j8pNXQ4QxG1,huawa.com,欢乐街人民医院门面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6350.html
河南省,郑州市,553533115,爱情海花艺(花之轩),新郑市,龙湖镇华南城一号交易广场西四门一楼266号,1365079993,http://www.huawa.com/shop/412173,http://www.huawa.com/phone/u2FryvB2_qkA46rE5inv2FtBmzp_I6lE0m2,huawa.com,龙湖镇华南城一号交易广场西四门一楼266号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6349.html
天津市,市辖区,13521530875,乡梦鲜花,和平区,招远路津门里增12号底商,602197185,http://www.huawa.com/shop/395789,http://www.huawa.com/phone/64TiAy6TUv8Av35X7h4zMv4TQu7uAL35S_w,huawa.com,招远路津门里增12号底商,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6348.html
四川省,成都市,13194994505,喜悦花艺,成华区,双桥路253号附4号,925352911,http://www.huawa.com/shop/370188,http://www.huawa.com/phone/MEY-kMPY29-D79X_v9MkIoL_k79-TQ0-CD-,huawa.com,双桥路253号附4号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6347.html
安徽省,淮南市,13566323660,花草缘花艺中心,田家庵区,金湾名街南门对面金太阳广场向内100米,809105879,http://www.huawa.com/shop/351244,http://www.huawa.com/phone/t2LnoAz44puz0uvMgjtWlXp_IsntjItu3ky,huawa.com,金湾名街南门对面金太阳广场向内100米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6346.html
山西省,运城市,15735980908,陌上花开鲜花店,盐湖区,解放北路与工农东街交叉口黄河世纪广场2层B138号,1693207850,http://www.huawa.com/shop/337420,http://www.huawa.com/phone/t31GkxJR8pAokXD6vivon9iwJIt_oEQElzx,huawa.com,解放北路与工农东街交叉口黄河世纪广场2层B138号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6345.html
广西壮族自治区,南宁市,15677155088,椿林开来鲜花店,青秀区,教育路20号沿街13号金城大厦南50米路西,,http://www.huawa.com/shop/368656,http://www.huawa.com/phone/XwuT-qdi_mfR9rTd_YwybAp9ODnfN6BsOhO,huawa.com,教育路20号沿街13号金城大厦南50米路西,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6360.html
山东省,德州市,13055410696,鹏程花店,禹城市,市中路94号附近,,http://www.huawa.com/shop/359696,http://www.huawa.com/phone/4r4bd2rteR2cxZ6vUL4Lkd0Llb1cIFg6KYa,huawa.com,市中路94号附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6359.html
江苏省,泰州市,1529553977,凡响花艺,靖江市,通江路东100米,982203037,http://www.huawa.com/shop/346896,http://www.huawa.com/phone/x8okKoHJ_3vxrAlIBzsy8-sH57uy7YkIs37,huawa.com,通江路东100米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6358.html
江苏省,南京市,15350935207,乐芙苑花艺,玄武区,新庄村53号9幢3室,702191580,http://www.huawa.com/shop/388367,http://www.huawa.com/phone/clwqZsw5EryRXpTeGM-dlocqgFDyhtPfBQN,huawa.com,新庄村53号9幢3室,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6357.html
江西省,鹰潭市,15879575002,花仙子花坊,余江县,安仁大道D449号,,http://www.huawa.com/shop/356111,http://www.huawa.com/phone/6NErxJ-Z3JWw0wG4ot7NQzJ-Jh6JAwsGjs8,huawa.com,安仁大道D449号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6356.html
江苏省,徐州市,15852279426,四季鲜花,邳州市,其他陈楼镇邮政银行向东一百米路北,2274352077,http://www.huawa.com/shop/343567,http://www.huawa.com/phone/OZUJq_Dd3M5E50-n7iPZgq9TN6NLEZy_S_x,huawa.com,其他陈楼镇邮政银行向东一百米路北,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6355.html
湖北省,恩施土家族苗族自治州,13572720321,近藤花艺(香儿花屋),,土桥大道24号佳保药房旁,,http://www.huawa.com/shop/387342,http://www.huawa.com/phone/lor1MkAxM1rahmgnHlI3WOiQp1K0rifm7rW,huawa.com,土桥大道24号佳保药房旁,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6354.html
,,13450974431,琪琪花店,,新茂路伟佳超市东北侧,,http://www.huawa.com/shop/368142,http://www.huawa.com/phone/T21f7dh6_HzrtMfKUZ2V3dfqLKzr5LflAYo,huawa.com,新茂路伟佳超东北侧,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6353.html
辽宁省,盘锦市,1394279444,童心花坊,双台子区,长征街241号天河市场童心花坊,710339520,http://www.huawa.com/shop/340243,http://www.huawa.com/phone/92LOvzLSYz7kwxJzhV9W.buxbWdz70oyklk,huawa.com,长征街241号天河市场童心花坊,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6368.html
江苏省,南京市,13513934581,诗琴花艺,秦淮区,绣花巷8号1栋101门面,120570106,http://www.huawa.com/shop/388370,http://www.huawa.com/phone/2ADheAv0fn0dkpQtg2gPa-PAen0-xjp7xva,huawa.com,绣花巷8号1栋101门面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6367.html
湖北省,武汉市,13100651301,宜家花铺,江汉区,菱角湖万达广场室外步行街E071(纤纤媚指往北5米),318245930,http://www.huawa.com/shop/362258,http://www.huawa.com/phone/il5L9d3o6aglBlLvPgUiZtY1Y6ef1xCv6kj,huawa.com,菱角湖万达广场室外步行街E071(纤纤媚指往北5米),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6366.html
江苏省,苏州市,15506262016,星辰花艺,昆山市,蓬莱路正浩旅社东侧50米,,http://www.huawa.com/shop/344338,http://www.huawa.com/phone/FTTUQj6PGgM_-aHwqcGTTke5f2iLf6bGLur,huawa.com,蓬莱路正浩旅社东侧50米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6365.html
四川省,南充市,13696201851,馨缘花屋,嘉陵区,嘉南路一段298,1015840124,http://www.huawa.com/shop/371217,http://www.huawa.com/phone/ScpqQsxz0HOleL7YfSLS8tUrBjKkunAWqWa,huawa.com,嘉南路一段298,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6364.html
山东省,临沂市,13563959225,爱家花卉,莒南县,十泉路与镇东路交叉口西100米,1198754969,http://www.huawa.com/shop/359441,http://www.huawa.com/phone/v351Xgl5CcViRe2MOvX59YeFFGdlmT7dxQd,huawa.com,十泉路与镇东路交叉口西100米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6363.html
江苏省,南京市,15996230091,陌上花开(郁金香花艺),玄武区,五十四中25号,948532442,http://www.huawa.com/shop/343057,http://www.huawa.com/phone/c3O_iGeeTAbAUsblLqdOyKduD_aAQ1iZgP5,huawa.com,五十四中25号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6362.html
江西省,九江市,15779266236,花艺轩(712乡道),武宁县,271县道东50米,965897535,http://www.huawa.com/shop/390672,http://www.huawa.com/phone/uqyixTs5-WeRXDrdVPWry5Vs5uYexbGqwTl,huawa.com,271县道东50米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6361.html
江苏省,泰州市,865263635,协奏曲花店,海陵区,海陵区府前南街钟楼巷8号(影子闲吧对面),547916899,http://www.huawa.com/shop/346633,http://www.huawa.com/phone/0LS3tOSXe1uxrDsob27Wt8UMiXd0-BsEHsq,huawa.com,府前南街钟楼巷8号(影子闲吧对面),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6336.html
四川省,自贡市,18990015866,富顺米诺亚花艺馆,,钟秀街中段355号附近,,http://www.huawa.com/shop/393737,http://www.huawa.com/phone/UZLU_DcdpUIOzQN6ClWJbtDBMFmUYm3OlG0,huawa.com,钟秀街中段355号附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6335.html
,,15195543227,花藤坊鲜花,,宏运大道1837号吉华KTV对面,,http://www.huawa.com/shop/378376,http://www.huawa.com/phone/oEzqmC-IoKBfHnltpYfpEjqB-QoAPnlukcu,huawa.com,宏运大道1837号吉华KTV对面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6334.html
山东省,威海市,13506307815,花点心思,荣成市,成山大道中段136附近如家快捷酒店楼下,1735871824,http://www.huawa.com/shop/358923,http://www.huawa.com/phone/YfQSxHKiw8U8O0HODAYI_csGaWsUsusIJHP,huawa.com,成山大道中段136附近如家快捷酒店楼下,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6344.html
内蒙古自治区,巴彦淖尔市,15164596606,长虹(水源路),临河区,团结办事处水源路四季花城东墙102号门,531936292,http://www.huawa.com/shop/409099,http://www.huawa.com/phone/KBXlKk--W3M9bv5JD-yLBHl9ue8MdDwKOCB,huawa.com,团结办事处水源路四季花城东墙102号门,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6343.html
辽宁省,抚顺市,3595341592,久久花艺(美美鲜花),顺城区,新城路十二中旁工商银行正对过,597288158,http://www.huawa.com/shop/391946,http://www.huawa.com/phone/kqsvMkUbHmEc8kelBCkK4QkEPHlUs8kwTFR,huawa.com,新城路十二中旁工商银行正对过,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6342.html
四川省,雅安市,1351534757,吉祥鸟花艺(滨河路店),天全县,滨河路26号（中心小学旁）,2732058967,http://www.huawa.com/shop/371722,http://www.huawa.com/phone/68uxfnw0iem0mYmmpqL6cubngoimkyflBua,huawa.com,滨河路26号（中心小学旁）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6341.html
山东省,菏泽市,15562031237,洛枫森林,牡丹区,菏泽中山路与府南街交叉口往西50米路北,285278112,http://www.huawa.com/shop/359946,http://www.huawa.com/phone/ZgPc9Igivc7D3bu18agP-GwKubLD6-b8p5L,huawa.com,菏泽中山路与府南街交叉口往西50米路北,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6340.html
江苏省,南京市,1392143725,雨欣花店,浦口区,浦珠北路59号大华柳州苑19栋(大华家乐福，大华售楼处，奥迪4S店),792198353,http://www.huawa.com/shop/342794,http://www.huawa.com/phone/4x2vjv_IW947iC3psO4RGgt_WAV8IPkD0wd,huawa.com,浦珠北路59号大华柳州苑19栋(大华家乐福，大华售楼处，奥迪4S店),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6339.html
四川省,自贡市,13038102510,缘分天空鲜花婚庆,富顺县,富世镇富世镇釜江大道东段商业广场98号新空间KTV附近,12641530,http://www.huawa.com/shop/393738,http://www.huawa.com/phone/CKM1fEPTvJ8wn2s6cCq40ddE__rIcIo13-r,huawa.com,富世镇富世镇釜江大道东段商业广场98号新空间KTV附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6338.html
河南省,郑州市,13073792862,百合鲜花,金水区,城北路紫荆山路交叉口向东50米路北,15003820611,http://www.huawa.com/shop/360201,http://www.huawa.com/phone/x12yU1o7HiUsPzWkF9xViWzI_Mh0EV.yBoU,huawa.com,城北路紫荆山路交叉口向东50米路北,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6337.html
浙江省,嘉兴市,18657217172,山东果树盆景,嘉善县,施家南路与环城南路交叉口西北150米,921711156,http://www.huawa.com/shop/348686,http://www.huawa.com/phone/UusP5kae8VbMI6ivLPIWew5j6O5VLM8g6TX,huawa.com,施家南路与环城南路交叉口西北150米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6352.html
广东省,肇庆市,13229011424,ng小姐鲜花速递,端州区,前进南路18号,814754216,http://www.huawa.com/shop/396558,http://www.huawa.com/phone/zWg.KqDNk4FM66FeF-WA-nDNM1EcG3EhJJN,huawa.com,前进南路18号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6351.html
四川省,绵阳市,15953005742,心花样花店,涪城区,磨家镇顺祥街11号1幢1层2号,1219314851,http://www.huawa.com/shop/370701,http://www.huawa.com/phone/eWqdLPWr1hFXLUXCHfW6ON2Txg1vKG9SiGW,huawa.com,磨家镇顺祥街11号1幢1层2号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6350.html
重庆市,县,15223552563,露西花艺,奉节县,奉节县朱衣镇胡家坝,925237705,http://www.huawa.com/shop/413709,http://www.huawa.com/phone/89HSIp-Fc6AyD-SZAj_A38m8lk-_Sf9R0Ey,huawa.com,奉节朱衣镇胡家坝,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6349.html
河北省,保定市,13930577223,红龙花卉,徐水区,复兴中路131,1219928328,http://www.huawa.com/shop/335885,http://www.huawa.com/phone/KBOeuLNZjxO_F3JQ5eKhesJ9h0OvJyIHr9t,huawa.com,复兴中路131,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6348.html
四川省,南充市,13990851552,新感觉鲜花店,顺庆区,铁荣路4号附近,,http://www.huawa.com/shop/371212,http://www.huawa.com/phone/CH1yqvJ8rBz9iaGJfsnCnFut5EsADNbFUj2,huawa.com,铁荣路4号附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6347.html
江西省,九江市,13755219612,花草坊(修水店),修水县,服装城5栋69号,1747643682,http://www.huawa.com/shop/355852,http://www.huawa.com/phone/un_tdBh4scjnEpfjplHuHHdg4cZk39Zi0pW,huawa.com,服装城5栋69号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6346.html
辽宁省,大连市,13190195525,金百合鲜花店(拥政街店),金州区,古城甲区35号,13190195825,http://www.huawa.com/shop/338956,http://www.huawa.com/phone/xugXf_bv6UcdiWnxZKuAPDZfhmZct-RnsdZ,huawa.com,古城甲区35号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6345.html
云南省,保山市,15925572066,花房姑娘,隆阳区,正阳南路210号,774737696,http://www.huawa.com/shop/373008,http://www.huawa.com/phone/w75Jv1JMrBS6_s1A2nx7nJs0JIuAa7w1b62,huawa.com,正阳南路210号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6360.html
河南省,郑州市,15235015733,花言草语鲜花礼品,荥阳市,其他康泰路与工业路交叉口西200米路北,2250234549,http://www.huawa.com/shop/360208,http://www.huawa.com/phone/NXsnETlQrp0QDUDQK_BOXgCQbRxQTsEP1DQ,huawa.com,其他康泰路与工业路交叉口西200米路北,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6359.html
浙江省,杭州市,55555590095,杭州经济开发区钟情花店,江干区,下沙经济开发区6号大街9号路口四季名门商铺810号(东方医院向南200米),3177310837,http://www.huawa.com/shop/347408,http://www.huawa.com/phone/y28PZjrxNmaqZ5dTZbz2Icjb5SlLamg5oXq,huawa.com,下沙经济开发区6号大街9号路口四季名门商铺810号(东方医院向南200米),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6358.html
新疆维吾尔自治区,伊犁哈萨克自治州,15299423092,花仙子鲜花批发总店,,"阿合买提江街213号,人民公园旁(苗苗幼儿园斜对面)",,http://www.huawa.com/shop/390671,http://www.huawa.com/phone/-0FZry2Olwk4p49myj_05vy2GjtvU0u9R2y,huawa.com,"阿合买提江街213号,人民公园旁(苗苗幼儿园斜对面)",http://www.huawa.com/store-0-0-0-0-0-0-0-0-6357.html
,,15654595577,懒人花卉,,经济开发区皇冠西路与华夏路交叉口向北250米,,http://www.huawa.com/shop/358927,http://www.huawa.com/phone/NUnCU1QQkH2NFGyRj50OUY4PAD7NVi1Se9D,huawa.com,经济开发皇冠西路与华夏路交叉口向北250米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6356.html
